Test;Time
com.amaze.filemanager.activities.testcase7_000;7567
com.amaze.filemanager.activities.testcase7_000;7602
com.amaze.filemanager.activities.testcase7_000;7594
com.amaze.filemanager.activities.testcase7_001;3765
com.amaze.filemanager.activities.testcase7_001;3752
com.amaze.filemanager.activities.testcase7_001;3782
com.amaze.filemanager.activities.testcase7_001;3750
com.amaze.filemanager.activities.testcase7_001;3768
com.amaze.filemanager.activities.testcase7_001;3785
com.amaze.filemanager.activities.testcase7_001;3789
com.amaze.filemanager.activities.testcase7_001;3768
com.amaze.filemanager.activities.testcase7_001;3749
com.amaze.filemanager.activities.testcase7_001;3839
com.amaze.filemanager.activities.testcase7_002;4133
com.amaze.filemanager.activities.testcase7_002;4175
com.amaze.filemanager.activities.testcase7_002;4098
com.amaze.filemanager.activities.testcase7_002;4098
com.amaze.filemanager.activities.testcase7_002;4160
com.amaze.filemanager.activities.testcase7_002;4106
com.amaze.filemanager.activities.testcase7_002;4085
com.amaze.filemanager.activities.testcase7_002;4065
com.amaze.filemanager.activities.testcase7_002;4091
com.amaze.filemanager.activities.testcase7_002;4132
com.amaze.filemanager.activities.testcase7_003;5751
com.amaze.filemanager.activities.testcase7_003;8261
com.amaze.filemanager.activities.testcase7_003;8295
com.amaze.filemanager.activities.testcase7_003;8361
com.amaze.filemanager.activities.testcase7_003;8310
com.amaze.filemanager.activities.testcase7_003;8310
com.amaze.filemanager.activities.testcase7_003;8310
com.amaze.filemanager.activities.testcase7_003;8344
com.amaze.filemanager.activities.testcase7_003;8276
com.amaze.filemanager.activities.testcase7_003;8276
com.amaze.filemanager.activities.testcase7_004;6591
com.amaze.filemanager.activities.testcase7_004;2398
com.amaze.filemanager.activities.testcase7_004;2411
com.amaze.filemanager.activities.testcase7_004;2440
com.amaze.filemanager.activities.testcase7_004;2435
com.amaze.filemanager.activities.testcase7_004;2410
com.amaze.filemanager.activities.testcase7_004;2447
com.amaze.filemanager.activities.testcase7_004;2418
com.amaze.filemanager.activities.testcase7_004;6556
com.amaze.filemanager.activities.testcase7_004;6556
com.amaze.filemanager.activities.testcase7_005;4680
com.amaze.filemanager.activities.testcase7_005;4662
com.amaze.filemanager.activities.testcase7_005;4754
com.amaze.filemanager.activities.testcase7_005;4659
com.amaze.filemanager.activities.testcase7_005;4757
com.amaze.filemanager.activities.testcase7_005;4615
com.amaze.filemanager.activities.testcase7_005;4651
com.amaze.filemanager.activities.testcase7_005;4608
com.amaze.filemanager.activities.testcase7_005;4655
com.amaze.filemanager.activities.testcase7_005;4669
com.amaze.filemanager.activities.testcase7_006;1719
com.amaze.filemanager.activities.testcase7_006;1735
com.amaze.filemanager.activities.testcase7_006;1765
com.amaze.filemanager.activities.testcase7_006;1786
com.amaze.filemanager.activities.testcase7_006;1737
com.amaze.filemanager.activities.testcase7_006;1749
com.amaze.filemanager.activities.testcase7_006;1711
com.amaze.filemanager.activities.testcase7_006;1735
com.amaze.filemanager.activities.testcase7_006;1832
com.amaze.filemanager.activities.testcase7_006;1746
com.amaze.filemanager.activities.testcase7_007;4901
com.amaze.filemanager.activities.testcase7_007;4955
com.amaze.filemanager.activities.testcase7_007;4901
com.amaze.filemanager.activities.testcase7_007;4889
com.amaze.filemanager.activities.testcase7_007;4904
com.amaze.filemanager.activities.testcase7_007;4954
com.amaze.filemanager.activities.testcase7_007;4890
com.amaze.filemanager.activities.testcase7_007;4877
com.amaze.filemanager.activities.testcase7_007;4911
com.amaze.filemanager.activities.testcase7_007;4892
com.amaze.filemanager.activities.testcase7_008;2507
com.amaze.filemanager.activities.testcase7_008;2524
com.amaze.filemanager.activities.testcase7_008;2523
com.amaze.filemanager.activities.testcase7_008;2555
com.amaze.filemanager.activities.testcase7_008;2508
com.amaze.filemanager.activities.testcase7_008;2623
com.amaze.filemanager.activities.testcase7_008;2590
com.amaze.filemanager.activities.testcase7_008;2575
com.amaze.filemanager.activities.testcase7_008;2576
com.amaze.filemanager.activities.testcase7_008;2568
com.amaze.filemanager.activities.testcase7_009;3941
com.amaze.filemanager.activities.testcase7_009;3934
com.amaze.filemanager.activities.testcase7_009;3956
com.amaze.filemanager.activities.testcase7_009;3988
com.amaze.filemanager.activities.testcase7_009;3987
com.amaze.filemanager.activities.testcase7_009;3959
com.amaze.filemanager.activities.testcase7_009;4003
com.amaze.filemanager.activities.testcase7_009;3976
com.amaze.filemanager.activities.testcase7_009;3935
com.amaze.filemanager.activities.testcase7_009;3957
com.amaze.filemanager.activities.testcase7_010;2424
com.amaze.filemanager.activities.testcase7_010;2503
com.amaze.filemanager.activities.testcase7_010;2484
com.amaze.filemanager.activities.testcase7_010;2470
com.amaze.filemanager.activities.testcase7_010;2480
com.amaze.filemanager.activities.testcase7_010;2502
com.amaze.filemanager.activities.testcase7_010;2491
com.amaze.filemanager.activities.testcase7_010;2551
com.amaze.filemanager.activities.testcase7_010;2432
com.amaze.filemanager.activities.testcase7_010;2517
com.amaze.filemanager.activities.testcase7_011;742
com.amaze.filemanager.activities.testcase7_011;694
com.amaze.filemanager.activities.testcase7_011;689
com.amaze.filemanager.activities.testcase7_011;707
com.amaze.filemanager.activities.testcase7_011;691
com.amaze.filemanager.activities.testcase7_011;709
com.amaze.filemanager.activities.testcase7_011;703
com.amaze.filemanager.activities.testcase7_011;717
com.amaze.filemanager.activities.testcase7_011;712
com.amaze.filemanager.activities.testcase7_011;694
com.amaze.filemanager.activities.testcase7_012;4671
com.amaze.filemanager.activities.testcase7_012;4938
com.amaze.filemanager.activities.testcase7_012;4617
com.amaze.filemanager.activities.testcase7_012;4835
com.amaze.filemanager.activities.testcase7_012;4594
com.amaze.filemanager.activities.testcase7_012;4887
com.amaze.filemanager.activities.testcase7_012;4602
com.amaze.filemanager.activities.testcase7_012;4822
com.amaze.filemanager.activities.testcase7_012;4657
com.amaze.filemanager.activities.testcase7_012;4810
com.amaze.filemanager.activities.testcase7_013;1285
com.amaze.filemanager.activities.testcase7_013;1368
com.amaze.filemanager.activities.testcase7_013;9390
com.amaze.filemanager.activities.testcase7_013;1309
com.amaze.filemanager.activities.testcase7_013;1290
com.amaze.filemanager.activities.testcase7_013;1358
com.amaze.filemanager.activities.testcase7_013;1285
com.amaze.filemanager.activities.testcase7_013;1358
com.amaze.filemanager.activities.testcase7_013;1280
com.amaze.filemanager.activities.testcase7_013;1307
com.amaze.filemanager.activities.testcase7_014;6462
com.amaze.filemanager.activities.testcase7_014;4921
com.amaze.filemanager.activities.testcase7_014;4825
com.amaze.filemanager.activities.testcase7_014;4965
com.amaze.filemanager.activities.testcase7_014;4853
com.amaze.filemanager.activities.testcase7_014;5036
com.amaze.filemanager.activities.testcase7_014;4870
com.amaze.filemanager.activities.testcase7_014;4829
com.amaze.filemanager.activities.testcase7_014;4919
com.amaze.filemanager.activities.testcase7_014;4955
com.amaze.filemanager.activities.testcase7_015;5081
com.amaze.filemanager.activities.testcase7_015;5131
com.amaze.filemanager.activities.testcase7_015;5124
com.amaze.filemanager.activities.testcase7_015;4973
com.amaze.filemanager.activities.testcase7_015;5161
com.amaze.filemanager.activities.testcase7_015;5184
com.amaze.filemanager.activities.testcase7_015;5073
com.amaze.filemanager.activities.testcase7_015;5038
com.amaze.filemanager.activities.testcase7_015;5074
com.amaze.filemanager.activities.testcase7_015;5031
com.amaze.filemanager.activities.testcase7_016;2399
com.amaze.filemanager.activities.testcase7_016;2364
com.amaze.filemanager.activities.testcase7_016;2311
com.amaze.filemanager.activities.testcase7_016;2390
com.amaze.filemanager.activities.testcase7_016;2314
com.amaze.filemanager.activities.testcase7_016;2405
com.amaze.filemanager.activities.testcase7_016;2375
com.amaze.filemanager.activities.testcase7_016;2414
com.amaze.filemanager.activities.testcase7_016;2442
com.amaze.filemanager.activities.testcase7_016;2397
com.amaze.filemanager.activities.testcase7_017;4588
com.amaze.filemanager.activities.testcase7_017;4596
com.amaze.filemanager.activities.testcase7_017;4626
com.amaze.filemanager.activities.testcase7_017;4674
com.amaze.filemanager.activities.testcase7_017;4684
com.amaze.filemanager.activities.testcase7_017;4632
com.amaze.filemanager.activities.testcase7_017;4609
com.amaze.filemanager.activities.testcase7_017;4603
com.amaze.filemanager.activities.testcase7_017;4680
com.amaze.filemanager.activities.testcase7_017;4644
com.amaze.filemanager.activities.testcase7_018;3534
com.amaze.filemanager.activities.testcase7_018;3499
com.amaze.filemanager.activities.testcase7_018;3541
com.amaze.filemanager.activities.testcase7_018;3557
com.amaze.filemanager.activities.testcase7_018;3556
com.amaze.filemanager.activities.testcase7_018;3578
com.amaze.filemanager.activities.testcase7_018;3531
com.amaze.filemanager.activities.testcase7_018;3572
com.amaze.filemanager.activities.testcase7_018;3549
com.amaze.filemanager.activities.testcase7_018;3542
com.amaze.filemanager.activities.testcase7_019;4366
com.amaze.filemanager.activities.testcase7_019;3677
com.amaze.filemanager.activities.testcase7_019;3634
com.amaze.filemanager.activities.testcase7_019;3634
com.amaze.filemanager.activities.testcase7_019;3697
com.amaze.filemanager.activities.testcase7_019;3640
com.amaze.filemanager.activities.testcase7_019;3695
com.amaze.filemanager.activities.testcase7_019;3702
com.amaze.filemanager.activities.testcase7_019;3691
com.amaze.filemanager.activities.testcase7_019;3728
com.amaze.filemanager.activities.testcase7_020;3154
com.amaze.filemanager.activities.testcase7_020;3169
com.amaze.filemanager.activities.testcase7_020;3137
com.amaze.filemanager.activities.testcase7_020;3111
com.amaze.filemanager.activities.testcase7_020;3158
com.amaze.filemanager.activities.testcase7_020;3180
com.amaze.filemanager.activities.testcase7_020;3088
com.amaze.filemanager.activities.testcase7_020;3162
com.amaze.filemanager.activities.testcase7_020;3168
com.amaze.filemanager.activities.testcase7_020;3128
com.amaze.filemanager.activities.testcase7_021;12277
com.amaze.filemanager.activities.testcase7_021;12285
com.amaze.filemanager.activities.testcase7_021;12214
com.amaze.filemanager.activities.testcase7_021;12263
com.amaze.filemanager.activities.testcase7_021;12236
com.amaze.filemanager.activities.testcase7_021;12248
com.amaze.filemanager.activities.testcase7_021;12257
com.amaze.filemanager.activities.testcase7_021;12347
com.amaze.filemanager.activities.testcase7_021;12247
com.amaze.filemanager.activities.testcase7_021;12249
com.amaze.filemanager.activities.testcase7_022;9882
com.amaze.filemanager.activities.testcase7_022;9675
com.amaze.filemanager.activities.testcase7_022;9773
com.amaze.filemanager.activities.testcase7_022;9698
com.amaze.filemanager.activities.testcase7_022;9531
com.amaze.filemanager.activities.testcase7_022;9934
com.amaze.filemanager.activities.testcase7_022;9904
com.amaze.filemanager.activities.testcase7_022;9914
com.amaze.filemanager.activities.testcase7_022;9966
com.amaze.filemanager.activities.testcase7_022;9868
com.amaze.filemanager.activities.testcase7_023;5430
com.amaze.filemanager.activities.testcase7_023;5297
com.amaze.filemanager.activities.testcase7_023;5474
com.amaze.filemanager.activities.testcase7_023;5421
com.amaze.filemanager.activities.testcase7_023;5409
com.amaze.filemanager.activities.testcase7_023;5360
com.amaze.filemanager.activities.testcase7_023;5425
com.amaze.filemanager.activities.testcase7_023;5390
com.amaze.filemanager.activities.testcase7_023;5343
com.amaze.filemanager.activities.testcase7_023;5475
com.amaze.filemanager.activities.testcase7_024;2645
com.amaze.filemanager.activities.testcase7_024;2638
com.amaze.filemanager.activities.testcase7_024;2661
com.amaze.filemanager.activities.testcase7_024;2675
com.amaze.filemanager.activities.testcase7_024;2739
com.amaze.filemanager.activities.testcase7_024;2672
com.amaze.filemanager.activities.testcase7_024;2680
com.amaze.filemanager.activities.testcase7_024;2647
com.amaze.filemanager.activities.testcase7_024;2722
com.amaze.filemanager.activities.testcase7_024;2607
com.amaze.filemanager.activities.testcase7_025;2806
com.amaze.filemanager.activities.testcase7_025;3392
com.amaze.filemanager.activities.testcase7_025;3410
com.amaze.filemanager.activities.testcase7_025;3392
com.amaze.filemanager.activities.testcase7_025;3409
com.amaze.filemanager.activities.testcase7_025;3392
com.amaze.filemanager.activities.testcase7_025;3408
com.amaze.filemanager.activities.testcase7_025;3371
com.amaze.filemanager.activities.testcase7_025;3391
com.amaze.filemanager.activities.testcase7_025;3375
com.amaze.filemanager.activities.testcase7_026;1535
com.amaze.filemanager.activities.testcase7_026;1478
com.amaze.filemanager.activities.testcase7_026;1534
com.amaze.filemanager.activities.testcase7_026;1528
com.amaze.filemanager.activities.testcase7_026;1526
com.amaze.filemanager.activities.testcase7_026;1536
com.amaze.filemanager.activities.testcase7_026;1506
com.amaze.filemanager.activities.testcase7_026;1568
com.amaze.filemanager.activities.testcase7_026;1545
com.amaze.filemanager.activities.testcase7_026;1552
com.amaze.filemanager.activities.testcase7_027;4211
com.amaze.filemanager.activities.testcase7_027;4238
com.amaze.filemanager.activities.testcase7_027;4213
com.amaze.filemanager.activities.testcase7_027;4226
com.amaze.filemanager.activities.testcase7_027;4187
com.amaze.filemanager.activities.testcase7_027;4314
com.amaze.filemanager.activities.testcase7_027;4200
com.amaze.filemanager.activities.testcase7_027;4202
com.amaze.filemanager.activities.testcase7_027;4272
com.amaze.filemanager.activities.testcase7_027;4201
com.amaze.filemanager.activities.testcase7_028;732
com.amaze.filemanager.activities.testcase7_028;707
com.amaze.filemanager.activities.testcase7_028;745
com.amaze.filemanager.activities.testcase7_028;764
com.amaze.filemanager.activities.testcase7_028;723
com.amaze.filemanager.activities.testcase7_028;740
com.amaze.filemanager.activities.testcase7_028;718
com.amaze.filemanager.activities.testcase7_028;708
com.amaze.filemanager.activities.testcase7_028;750
com.amaze.filemanager.activities.testcase7_028;766
com.amaze.filemanager.activities.testcase7_029;2012
com.amaze.filemanager.activities.testcase7_029;1969
com.amaze.filemanager.activities.testcase7_029;1995
com.amaze.filemanager.activities.testcase7_029;1962
com.amaze.filemanager.activities.testcase7_029;1984
com.amaze.filemanager.activities.testcase7_029;1943
com.amaze.filemanager.activities.testcase7_029;1968
com.amaze.filemanager.activities.testcase7_029;1941
com.amaze.filemanager.activities.testcase7_029;1979
com.amaze.filemanager.activities.testcase7_029;1994
